date,store,product,category,is_perishable,units_sold,units_ordered,units_wasted
2025-02-02,Oslo Vest,Melk 1L,Meieri,True,106,117,11
2025-02-03,Oslo Vest,Melk 1L,Meieri,True,134,141,7
2025-02-04,Oslo Vest,Melk 1L,Meieri,True,100,116,16
2025-02-05,Oslo Vest,Melk 1L,Meieri,True,143,169,26
2025-02-06,Oslo Vest,Melk 1L,Meieri,True,122,128,6
2025-02-07,Oslo Vest,Melk 1L,Meieri,True,184,198,14
2025-02-08,Oslo Vest,Melk 1L,Meieri,True,212,251,39
2025-02-09,Oslo Vest,Melk 1L,Meieri,True,162,176,14
2025-02-10,Oslo Vest,Melk 1L,Meieri,True,128,144,16
2025-02-11,Oslo Vest,Melk 1L,Meieri,True,147,170,23
2025-02-12,Oslo Vest,Melk 1L,Meieri,True,124,145,21
2025-02-13,Oslo Vest,Melk 1L,Meieri,True,135,148,13
2025-02-14,Oslo Vest,Melk 1L,Meieri,True,131,147,16
2025-02-15,Oslo Vest,Melk 1L,Meieri,True,149,178,29
2025-02-16,Oslo Vest,Melk 1L,Meieri,True,141,161,20
2025-02-17,Oslo Vest,Melk 1L,Meieri,True,96,114,18
2025-02-18,Oslo Vest,Melk 1L,Meieri,True,132,144,12
2025-02-19,Oslo Vest,Melk 1L,Meieri,True,133,140,7
2025-02-20,Oslo Vest,Melk 1L,Meieri,True,141,150,9
2025-02-21,Oslo Vest,Melk 1L,Meieri,True,130,149,19
2025-02-22,Oslo Vest,Melk 1L,Meieri,True,125,151,26
2025-02-23,Oslo Vest,Melk 1L,Meieri,True,148,159,11
2025-02-24,Oslo Vest,Melk 1L,Meieri,True,132,152,20
2025-02-25,Oslo Vest,Melk 1L,Meieri,True,122,145,23
2025-02-26,Oslo Vest,Melk 1L,Meieri,True,98,119,21
2025-02-27,Oslo Vest,Melk 1L,Meieri,True,121,146,25
2025-02-28,Oslo Vest,Melk 1L,Meieri,True,139,162,23
2025-03-01,Oslo Vest,Melk 1L,Meieri,True,189,212,23
2025-03-02,Oslo Vest,Melk 1L,Meieri,True,102,118,16
2025-03-03,Oslo Vest,Melk 1L,Meieri,True,123,151,28
2025-03-04,Oslo Vest,Melk 1L,Meieri,True,143,169,26
2025-03-05,Oslo Vest,Melk 1L,Meieri,True,139,165,26
2025-03-06,Oslo Vest,Melk 1L,Meieri,True,118,135,17
2025-03-07,Oslo Vest,Melk 1L,Meieri,True,180,197,17
2025-03-08,Oslo Vest,Melk 1L,Meieri,True,184,194,10
2025-03-09,Oslo Vest,Melk 1L,Meieri,True,129,153,24
2025-03-10,Oslo Vest,Melk 1L,Meieri,True,134,167,33
2025-03-11,Oslo Vest,Melk 1L,Meieri,True,122,151,29
2025-03-12,Oslo Vest,Melk 1L,Meieri,True,147,179,32
2025-03-13,Oslo Vest,Melk 1L,Meieri,True,124,138,14
2025-03-14,Oslo Vest,Melk 1L,Meieri,True,128,137,9
2025-03-15,Oslo Vest,Melk 1L,Meieri,True,174,185,11
2025-03-16,Oslo Vest,Melk 1L,Meieri,True,105,125,20
2025-03-17,Oslo Vest,Melk 1L,Meieri,True,148,157,9
2025-03-18,Oslo Vest,Melk 1L,Meieri,True,131,158,27
2025-03-19,Oslo Vest,Melk 1L,Meieri,True,88,98,10
2025-03-20,Oslo Vest,Melk 1L,Meieri,True,139,163,24
2025-03-21,Oslo Vest,Melk 1L,Meieri,True,167,183,16
2025-03-22,Oslo Vest,Melk 1L,Meieri,True,177,214,37
2025-03-23,Oslo Vest,Melk 1L,Meieri,True,123,154,31
2025-03-24,Oslo Vest,Melk 1L,Meieri,True,145,164,19
2025-03-25,Oslo Vest,Melk 1L,Meieri,True,109,125,16
2025-03-26,Oslo Vest,Melk 1L,Meieri,True,138,172,34
2025-03-27,Oslo Vest,Melk 1L,Meieri,True,127,153,26
2025-03-28,Oslo Vest,Melk 1L,Meieri,True,118,141,23
2025-03-29,Oslo Vest,Melk 1L,Meieri,True,116,127,11
2025-03-30,Oslo Vest,Melk 1L,Meieri,True,115,127,12
2025-03-31,Oslo Vest,Melk 1L,Meieri,True,106,118,12
2025-04-01,Oslo Vest,Melk 1L,Meieri,True,85,101,16
2025-04-02,Oslo Vest,Melk 1L,Meieri,True,98,107,9
2025-04-03,Oslo Vest,Melk 1L,Meieri,True,116,142,26
2025-04-04,Oslo Vest,Melk 1L,Meieri,True,136,168,32
2025-04-05,Oslo Vest,Melk 1L,Meieri,True,208,225,17
2025-04-06,Oslo Vest,Melk 1L,Meieri,True,107,134,27
2025-04-07,Oslo Vest,Melk 1L,Meieri,True,139,160,21
2025-04-08,Oslo Vest,Melk 1L,Meieri,True,147,161,14
2025-04-09,Oslo Vest,Melk 1L,Meieri,True,108,117,9
2025-04-10,Oslo Vest,Melk 1L,Meieri,True,107,129,22
2025-04-11,Oslo Vest,Melk 1L,Meieri,True,141,175,34
2025-04-12,Oslo Vest,Melk 1L,Meieri,True,148,182,34
2025-04-13,Oslo Vest,Melk 1L,Meieri,True,110,132,22
2025-04-14,Oslo Vest,Melk 1L,Meieri,True,96,114,18
2025-04-15,Oslo Vest,Melk 1L,Meieri,True,122,134,12
2025-04-16,Oslo Vest,Melk 1L,Meieri,True,109,119,10
2025-04-17,Oslo Vest,Melk 1L,Meieri,True,156,182,26
2025-04-18,Oslo Vest,Melk 1L,Meieri,True,170,182,12
2025-04-19,Oslo Vest,Melk 1L,Meieri,True,141,152,11
2025-04-20,Oslo Vest,Melk 1L,Meieri,True,124,152,28
2025-04-21,Oslo Vest,Melk 1L,Meieri,True,123,143,20
2025-04-22,Oslo Vest,Melk 1L,Meieri,True,132,141,9
2025-04-23,Oslo Vest,Melk 1L,Meieri,True,84,93,9
2025-04-24,Oslo Vest,Melk 1L,Meieri,True,92,110,18
2025-04-25,Oslo Vest,Melk 1L,Meieri,True,128,140,12
2025-04-26,Oslo Vest,Melk 1L,Meieri,True,146,173,27
2025-04-27,Oslo Vest,Melk 1L,Meieri,True,54,63,9
2025-04-28,Oslo Vest,Melk 1L,Meieri,True,97,118,21
2025-04-29,Oslo Vest,Melk 1L,Meieri,True,134,156,22
2025-04-30,Oslo Vest,Melk 1L,Meieri,True,92,102,10
2025-05-01,Oslo Vest,Melk 1L,Meieri,True,115,136,21
2025-05-02,Oslo Vest,Melk 1L,Meieri,True,151,184,33
2025-05-03,Oslo Vest,Melk 1L,Meieri,True,152,185,33
2025-05-04,Oslo Vest,Melk 1L,Meieri,True,122,145,23
2025-05-05,Oslo Vest,Melk 1L,Meieri,True,127,152,25
2025-05-06,Oslo Vest,Melk 1L,Meieri,True,135,146,11
2025-05-07,Oslo Vest,Melk 1L,Meieri,True,103,123,20
2025-05-08,Oslo Vest,Melk 1L,Meieri,True,95,103,8
2025-05-09,Oslo Vest,Melk 1L,Meieri,True,150,173,23
2025-05-10,Oslo Vest,Melk 1L,Meieri,True,150,158,8
2025-05-11,Oslo Vest,Melk 1L,Meieri,True,122,152,30
2025-05-12,Oslo Vest,Melk 1L,Meieri,True,84,99,15
2025-05-13,Oslo Vest,Melk 1L,Meieri,True,120,139,19
2025-05-14,Oslo Vest,Melk 1L,Meieri,True,86,104,18
2025-05-15,Oslo Vest,Melk 1L,Meieri,True,112,130,18
2025-05-16,Oslo Vest,Melk 1L,Meieri,True,131,163,32
2025-05-17,Oslo Vest,Melk 1L,Meieri,True,164,203,39
2025-05-18,Oslo Vest,Melk 1L,Meieri,True,83,89,6
2025-05-19,Oslo Vest,Melk 1L,Meieri,True,109,116,7
2025-05-20,Oslo Vest,Melk 1L,Meieri,True,112,124,12
2025-05-21,Oslo Vest,Melk 1L,Meieri,True,100,117,17
2025-05-22,Oslo Vest,Melk 1L,Meieri,True,108,121,13
2025-05-23,Oslo Vest,Melk 1L,Meieri,True,127,155,28
2025-05-24,Oslo Vest,Melk 1L,Meieri,True,139,173,34
2025-05-25,Oslo Vest,Melk 1L,Meieri,True,111,117,6
2025-05-26,Oslo Vest,Melk 1L,Meieri,True,96,101,5
2025-05-27,Oslo Vest,Melk 1L,Meieri,True,102,123,21
2025-05-28,Oslo Vest,Melk 1L,Meieri,True,72,85,13
2025-05-29,Oslo Vest,Melk 1L,Meieri,True,77,96,19
2025-05-30,Oslo Vest,Melk 1L,Meieri,True,126,143,17
2025-05-31,Oslo Vest,Melk 1L,Meieri,True,110,133,23
2025-06-01,Oslo Vest,Melk 1L,Meieri,True,100,119,19
2025-06-02,Oslo Vest,Melk 1L,Meieri,True,120,133,13
2025-06-03,Oslo Vest,Melk 1L,Meieri,True,123,153,30
2025-06-04,Oslo Vest,Melk 1L,Meieri,True,99,123,24
2025-06-05,Oslo Vest,Melk 1L,Meieri,True,85,96,11
2025-06-06,Oslo Vest,Melk 1L,Meieri,True,108,119,11
2025-06-07,Oslo Vest,Melk 1L,Meieri,True,166,207,41
2025-06-08,Oslo Vest,Melk 1L,Meieri,True,116,127,11
2025-06-09,Oslo Vest,Melk 1L,Meieri,True,98,107,9
2025-06-10,Oslo Vest,Melk 1L,Meieri,True,103,116,13
2025-06-11,Oslo Vest,Melk 1L,Meieri,True,98,120,22
2025-06-12,Oslo Vest,Melk 1L,Meieri,True,109,118,9
2025-06-13,Oslo Vest,Melk 1L,Meieri,True,131,160,29
2025-06-14,Oslo Vest,Melk 1L,Meieri,True,145,177,32
2025-06-15,Oslo Vest,Melk 1L,Meieri,True,112,135,23
2025-06-16,Oslo Vest,Melk 1L,Meieri,True,86,91,5
2025-06-17,Oslo Vest,Melk 1L,Meieri,True,105,130,25
2025-06-18,Oslo Vest,Melk 1L,Meieri,True,119,136,17
2025-06-19,Oslo Vest,Melk 1L,Meieri,True,107,115,8
2025-06-20,Oslo Vest,Melk 1L,Meieri,True,137,156,19
2025-06-21,Oslo Vest,Melk 1L,Meieri,True,115,125,10
2025-06-22,Oslo Vest,Melk 1L,Meieri,True,89,104,15
2025-06-23,Oslo Vest,Melk 1L,Meieri,True,99,109,10
2025-06-24,Oslo Vest,Melk 1L,Meieri,True,90,103,13
2025-06-25,Oslo Vest,Melk 1L,Meieri,True,114,120,6
2025-06-26,Oslo Vest,Melk 1L,Meieri,True,97,111,14
2025-06-27,Oslo Vest,Melk 1L,Meieri,True,116,136,20
2025-06-28,Oslo Vest,Melk 1L,Meieri,True,148,181,33
2025-06-29,Oslo Vest,Melk 1L,Meieri,True,83,100,17
2025-06-30,Oslo Vest,Melk 1L,Meieri,True,98,105,7
2025-07-01,Oslo Vest,Melk 1L,Meieri,True,90,99,9
2025-07-02,Oslo Vest,Melk 1L,Meieri,True,134,160,26
2025-07-03,Oslo Vest,Melk 1L,Meieri,True,98,114,16
2025-07-04,Oslo Vest,Melk 1L,Meieri,True,111,124,13
2025-07-05,Oslo Vest,Melk 1L,Meieri,True,129,136,7
2025-07-06,Oslo Vest,Melk 1L,Meieri,True,96,103,7
2025-07-07,Oslo Vest,Melk 1L,Meieri,True,88,102,14
2025-07-08,Oslo Vest,Melk 1L,Meieri,True,113,123,10
2025-07-09,Oslo Vest,Melk 1L,Meieri,True,107,116,9
2025-07-10,Oslo Vest,Melk 1L,Meieri,True,102,122,20
2025-07-11,Oslo Vest,Melk 1L,Meieri,True,112,118,6
2025-07-12,Oslo Vest,Melk 1L,Meieri,True,162,198,36
2025-07-13,Oslo Vest,Melk 1L,Meieri,True,103,123,20
2025-07-14,Oslo Vest,Melk 1L,Meieri,True,90,109,19
2025-07-15,Oslo Vest,Melk 1L,Meieri,True,114,122,8
2025-07-16,Oslo Vest,Melk 1L,Meieri,True,100,121,21
2025-07-17,Oslo Vest,Melk 1L,Meieri,True,112,128,16
2025-07-18,Oslo Vest,Melk 1L,Meieri,True,135,162,27
2025-07-19,Oslo Vest,Melk 1L,Meieri,True,169,180,11
2025-07-20,Oslo Vest,Melk 1L,Meieri,True,83,100,17
2025-07-21,Oslo Vest,Melk 1L,Meieri,True,90,106,16
2025-07-22,Oslo Vest,Melk 1L,Meieri,True,142,170,28
2025-07-23,Oslo Vest,Melk 1L,Meieri,True,97,106,9
2025-07-24,Oslo Vest,Melk 1L,Meieri,True,82,97,15
2025-07-25,Oslo Vest,Melk 1L,Meieri,True,139,148,9
2025-07-26,Oslo Vest,Melk 1L,Meieri,True,149,178,29
2025-07-27,Oslo Vest,Melk 1L,Meieri,True,97,116,19
2025-07-28,Oslo Vest,Melk 1L,Meieri,True,71,80,9
2025-07-29,Oslo Vest,Melk 1L,Meieri,True,85,106,21
2025-07-30,Oslo Vest,Melk 1L,Meieri,True,76,91,15
2025-07-31,Oslo Vest,Melk 1L,Meieri,True,128,147,19
2025-08-01,Oslo Vest,Melk 1L,Meieri,True,97,113,16
2025-08-02,Oslo Vest,Melk 1L,Meieri,True,117,144,27
2025-08-03,Oslo Vest,Melk 1L,Meieri,True,107,126,19
2025-08-04,Oslo Vest,Melk 1L,Meieri,True,80,96,16
2025-08-05,Oslo Vest,Melk 1L,Meieri,True,105,129,24
2025-08-06,Oslo Vest,Melk 1L,Meieri,True,89,97,8
2025-08-07,Oslo Vest,Melk 1L,Meieri,True,104,119,15
2025-08-08,Oslo Vest,Melk 1L,Meieri,True,124,136,12
2025-08-09,Oslo Vest,Melk 1L,Meieri,True,126,145,19
2025-08-10,Oslo Vest,Melk 1L,Meieri,True,116,130,14
2025-08-11,Oslo Vest,Melk 1L,Meieri,True,82,93,11
2025-08-12,Oslo Vest,Melk 1L,Meieri,True,105,131,26
2025-08-13,Oslo Vest,Melk 1L,Meieri,True,112,125,13
2025-08-14,Oslo Vest,Melk 1L,Meieri,True,81,98,17
2025-08-15,Oslo Vest,Melk 1L,Meieri,True,100,106,6
2025-08-16,Oslo Vest,Melk 1L,Meieri,True,125,135,10
2025-08-17,Oslo Vest,Melk 1L,Meieri,True,69,84,15
2025-08-18,Oslo Vest,Melk 1L,Meieri,True,105,119,14
2025-08-19,Oslo Vest,Melk 1L,Meieri,True,111,132,21
2025-08-20,Oslo Vest,Melk 1L,Meieri,True,80,87,7
2025-08-21,Oslo Vest,Melk 1L,Meieri,True,114,131,17
2025-08-22,Oslo Vest,Melk 1L,Meieri,True,156,190,34
2025-08-23,Oslo Vest,Melk 1L,Meieri,True,139,170,31
2025-08-24,Oslo Vest,Melk 1L,Meieri,True,122,133,11
2025-08-25,Oslo Vest,Melk 1L,Meieri,True,97,103,6
2025-08-26,Oslo Vest,Melk 1L,Meieri,True,94,109,15
2025-08-27,Oslo Vest,Melk 1L,Meieri,True,100,124,24
2025-08-28,Oslo Vest,Melk 1L,Meieri,True,87,97,10
2025-08-29,Oslo Vest,Melk 1L,Meieri,True,122,132,10
2025-08-30,Oslo Vest,Melk 1L,Meieri,True,134,167,33
2025-08-31,Oslo Vest,Melk 1L,Meieri,True,105,128,23
2025-09-01,Oslo Vest,Melk 1L,Meieri,True,110,126,16
2025-09-02,Oslo Vest,Melk 1L,Meieri,True,71,84,13
2025-09-03,Oslo Vest,Melk 1L,Meieri,True,150,162,12
2025-09-04,Oslo Vest,Melk 1L,Meieri,True,89,105,16
2025-09-05,Oslo Vest,Melk 1L,Meieri,True,149,185,36
2025-09-06,Oslo Vest,Melk 1L,Meieri,True,142,162,20
2025-09-07,Oslo Vest,Melk 1L,Meieri,True,95,116,21
2025-09-08,Oslo Vest,Melk 1L,Meieri,True,114,139,25
2025-09-09,Oslo Vest,Melk 1L,Meieri,True,91,113,22
2025-09-10,Oslo Vest,Melk 1L,Meieri,True,105,123,18
2025-09-11,Oslo Vest,Melk 1L,Meieri,True,137,168,31
2025-09-12,Oslo Vest,Melk 1L,Meieri,True,128,158,30
2025-09-13,Oslo Vest,Melk 1L,Meieri,True,139,165,26
2025-09-14,Oslo Vest,Melk 1L,Meieri,True,89,105,16
2025-09-15,Oslo Vest,Melk 1L,Meieri,True,117,132,15
2025-09-16,Oslo Vest,Melk 1L,Meieri,True,95,112,17
2025-09-17,Oslo Vest,Melk 1L,Meieri,True,112,140,28
2025-09-18,Oslo Vest,Melk 1L,Meieri,True,124,150,26
2025-09-19,Oslo Vest,Melk 1L,Meieri,True,135,157,22
2025-09-20,Oslo Vest,Melk 1L,Meieri,True,152,172,20
2025-09-21,Oslo Vest,Melk 1L,Meieri,True,114,127,13
2025-09-22,Oslo Vest,Melk 1L,Meieri,True,126,152,26
2025-09-23,Oslo Vest,Melk 1L,Meieri,True,118,143,25
2025-09-24,Oslo Vest,Melk 1L,Meieri,True,130,140,10
2025-09-25,Oslo Vest,Melk 1L,Meieri,True,105,122,17
2025-09-26,Oslo Vest,Melk 1L,Meieri,True,115,137,22
2025-09-27,Oslo Vest,Melk 1L,Meieri,True,108,122,14
2025-09-28,Oslo Vest,Melk 1L,Meieri,True,85,96,11
2025-09-29,Oslo Vest,Melk 1L,Meieri,True,106,116,10
2025-09-30,Oslo Vest,Melk 1L,Meieri,True,114,135,21
2025-10-01,Oslo Vest,Melk 1L,Meieri,True,99,116,17
2025-10-02,Oslo Vest,Melk 1L,Meieri,True,74,90,16
2025-10-03,Oslo Vest,Melk 1L,Meieri,True,130,150,20
2025-10-04,Oslo Vest,Melk 1L,Meieri,True,136,152,16
2025-10-05,Oslo Vest,Melk 1L,Meieri,True,112,126,14
2025-10-06,Oslo Vest,Melk 1L,Meieri,True,137,158,21
2025-10-07,Oslo Vest,Melk 1L,Meieri,True,82,96,14
2025-10-08,Oslo Vest,Melk 1L,Meieri,True,125,149,24
2025-10-09,Oslo Vest,Melk 1L,Meieri,True,123,153,30
2025-10-10,Oslo Vest,Melk 1L,Meieri,True,142,175,33
2025-10-11,Oslo Vest,Melk 1L,Meieri,True,157,167,10
2025-10-12,Oslo Vest,Melk 1L,Meieri,True,111,119,8
2025-10-13,Oslo Vest,Melk 1L,Meieri,True,124,142,18
2025-10-14,Oslo Vest,Melk 1L,Meieri,True,100,111,11
2025-10-15,Oslo Vest,Melk 1L,Meieri,True,98,119,21
2025-10-16,Oslo Vest,Melk 1L,Meieri,True,82,96,14
2025-10-17,Oslo Vest,Melk 1L,Meieri,True,160,191,31
2025-10-18,Oslo Vest,Melk 1L,Meieri,True,137,147,10
2025-10-19,Oslo Vest,Melk 1L,Meieri,True,89,97,8
2025-10-20,Oslo Vest,Melk 1L,Meieri,True,100,116,16
2025-10-21,Oslo Vest,Melk 1L,Meieri,True,127,151,24
2025-10-22,Oslo Vest,Melk 1L,Meieri,True,120,132,12
2025-10-23,Oslo Vest,Melk 1L,Meieri,True,101,126,25
2025-10-24,Oslo Vest,Melk 1L,Meieri,True,185,215,30
2025-10-25,Oslo Vest,Melk 1L,Meieri,True,152,161,9
2025-10-26,Oslo Vest,Melk 1L,Meieri,True,127,149,22
2025-10-27,Oslo Vest,Melk 1L,Meieri,True,121,147,26
2025-10-28,Oslo Vest,Melk 1L,Meieri,True,114,125,11
2025-10-29,Oslo Vest,Melk 1L,Meieri,True,127,149,22
2025-10-30,Oslo Vest,Melk 1L,Meieri,True,140,172,32
2025-10-31,Oslo Vest,Melk 1L,Meieri,True,149,167,18
2025-11-01,Oslo Vest,Melk 1L,Meieri,True,174,192,18
2025-11-02,Oslo Vest,Melk 1L,Meieri,True,108,131,23
2025-11-03,Oslo Vest,Melk 1L,Meieri,True,154,165,11
2025-11-04,Oslo Vest,Melk 1L,Meieri,True,106,125,19
2025-11-05,Oslo Vest,Melk 1L,Meieri,True,162,176,14
2025-11-06,Oslo Vest,Melk 1L,Meieri,True,99,119,20
2025-11-07,Oslo Vest,Melk 1L,Meieri,True,150,160,10
2025-11-08,Oslo Vest,Melk 1L,Meieri,True,170,179,9
2025-11-09,Oslo Vest,Melk 1L,Meieri,True,145,168,23
2025-11-10,Oslo Vest,Melk 1L,Meieri,True,153,168,15
2025-11-11,Oslo Vest,Melk 1L,Meieri,True,150,172,22
2025-11-12,Oslo Vest,Melk 1L,Meieri,True,92,115,23
2025-11-13,Oslo Vest,Melk 1L,Meieri,True,131,148,17
2025-11-14,Oslo Vest,Melk 1L,Meieri,True,142,161,19
2025-11-15,Oslo Vest,Melk 1L,Meieri,True,185,231,46
2025-11-16,Oslo Vest,Melk 1L,Meieri,True,145,156,11
2025-11-17,Oslo Vest,Melk 1L,Meieri,True,130,152,22
2025-11-18,Oslo Vest,Melk 1L,Meieri,True,115,127,12
2025-11-19,Oslo Vest,Melk 1L,Meieri,True,104,117,13
2025-11-20,Oslo Vest,Melk 1L,Meieri,True,112,119,7
2025-11-21,Oslo Vest,Melk 1L,Meieri,True,145,175,30
2025-11-22,Oslo Vest,Melk 1L,Meieri,True,164,180,16
2025-11-23,Oslo Vest,Melk 1L,Meieri,True,146,172,26
2025-11-24,Oslo Vest,Melk 1L,Meieri,True,128,148,20
2025-11-25,Oslo Vest,Melk 1L,Meieri,True,104,123,19
2025-11-26,Oslo Vest,Melk 1L,Meieri,True,103,129,26
2025-11-27,Oslo Vest,Melk 1L,Meieri,True,140,167,27
2025-11-28,Oslo Vest,Melk 1L,Meieri,True,214,245,31
2025-11-29,Oslo Vest,Melk 1L,Meieri,True,168,209,41
2025-11-30,Oslo Vest,Melk 1L,Meieri,True,115,125,10
2025-12-01,Oslo Vest,Melk 1L,Meieri,True,109,126,17
2025-12-02,Oslo Vest,Melk 1L,Meieri,True,140,150,10
2025-12-03,Oslo Vest,Melk 1L,Meieri,True,159,178,19
2025-12-04,Oslo Vest,Melk 1L,Meieri,True,123,146,23
2025-12-05,Oslo Vest,Melk 1L,Meieri,True,154,166,12
2025-12-06,Oslo Vest,Melk 1L,Meieri,True,132,165,33
2025-12-07,Oslo Vest,Melk 1L,Meieri,True,130,158,28
2025-12-08,Oslo Vest,Melk 1L,Meieri,True,144,166,22
2025-12-09,Oslo Vest,Melk 1L,Meieri,True,115,138,23
2025-12-10,Oslo Vest,Melk 1L,Meieri,True,134,144,10
2025-12-11,Oslo Vest,Melk 1L,Meieri,True,140,167,27
2025-12-12,Oslo Vest,Melk 1L,Meieri,True,184,195,11
2025-12-13,Oslo Vest,Melk 1L,Meieri,True,142,159,17
2025-12-14,Oslo Vest,Melk 1L,Meieri,True,113,121,8
2025-12-15,Oslo Vest,Melk 1L,Meieri,True,132,147,15
2025-12-16,Oslo Vest,Melk 1L,Meieri,True,144,163,19
2025-12-17,Oslo Vest,Melk 1L,Meieri,True,173,199,26
2025-12-18,Oslo Vest,Melk 1L,Meieri,True,109,134,25
2025-12-19,Oslo Vest,Melk 1L,Meieri,True,177,216,39
2025-12-20,Oslo Vest,Melk 1L,Meieri,True,170,186,16
2025-12-21,Oslo Vest,Melk 1L,Meieri,True,123,151,28
2025-12-22,Oslo Vest,Melk 1L,Meieri,True,154,188,34
2025-12-23,Oslo Vest,Melk 1L,Meieri,True,143,159,16
2025-12-24,Oslo Vest,Melk 1L,Meieri,True,143,152,9
2025-12-25,Oslo Vest,Melk 1L,Meieri,True,108,128,20
2025-12-26,Oslo Vest,Melk 1L,Meieri,True,162,181,19
2025-12-27,Oslo Vest,Melk 1L,Meieri,True,173,210,37
2025-12-28,Oslo Vest,Melk 1L,Meieri,True,135,145,10
2025-12-29,Oslo Vest,Melk 1L,Meieri,True,181,218,37
2025-12-30,Oslo Vest,Melk 1L,Meieri,True,126,137,11
2025-12-31,Oslo Vest,Melk 1L,Meieri,True,82,89,7
2024-01-01,Oslo Vest,Brød,Bakervarer,True,100,112,12
2024-01-02,Oslo Vest,Brød,Bakervarer,True,107,122,15
2024-01-03,Oslo Vest,Brød,Bakervarer,True,100,111,11
2024-01-04,Oslo Vest,Brød,Bakervarer,True,56,60,4
2024-01-05,Oslo Vest,Brød,Bakervarer,True,135,159,24
2024-01-06,Oslo Vest,Brød,Bakervarer,True,140,165,25
2024-01-07,Oslo Vest,Brød,Bakervarer,True,80,86,6
2024-01-08,Oslo Vest,Brød,Bakervarer,True,89,111,22
2024-01-09,Oslo Vest,Brød,Bakervarer,True,99,105,6
2024-01-10,Oslo Vest,Brød,Bakervarer,True,91,98,7
2024-01-11,Oslo Vest,Brød,Bakervarer,True,93,103,10
2024-01-12,Oslo Vest,Brød,Bakervarer,True,135,143,8
2024-01-13,Oslo Vest,Brød,Bakervarer,True,117,135,18
2024-01-14,Oslo Vest,Brød,Bakervarer,True,77,90,13
2024-01-15,Oslo Vest,Brød,Bakervarer,True,113,131,18
2024-01-16,Oslo Vest,Brød,Bakervarer,True,84,103,19
2024-01-17,Oslo Vest,Brød,Bakervarer,True,96,109,13
2024-01-18,Oslo Vest,Brød,Bakervarer,True,92,104,12
2024-01-19,Oslo Vest,Brød,Bakervarer,True,107,130,23
2024-01-20,Oslo Vest,Brød,Bakervarer,True,146,154,8
2024-01-21,Oslo Vest,Brød,Bakervarer,True,111,126,15
2024-01-22,Oslo Vest,Brød,Bakervarer,True,94,104,10
2024-01-23,Oslo Vest,Brød,Bakervarer,True,99,119,20
2024-01-24,Oslo Vest,Brød,Bakervarer,True,101,110,9
2024-01-25,Oslo Vest,Brød,Bakervarer,True,83,87,4
2024-01-26,Oslo Vest,Brød,Bakervarer,True,110,128,18
2024-01-27,Oslo Vest,Brød,Bakervarer,True,129,147,18
2024-01-28,Oslo Vest,Brød,Bakervarer,True,81,90,9
2024-01-29,Oslo Vest,Brød,Bakervarer,True,99,119,20
2024-01-30,Oslo Vest,Brød,Bakervarer,True,65,73,8
2024-01-31,Oslo Vest,Brød,Bakervarer,True,92,105,13
2024-02-01,Oslo Vest,Brød,Bakervarer,True,103,128,25
2024-02-02,Oslo Vest,Brød,Bakervarer,True,133,161,28
2024-02-03,Oslo Vest,Brød,Bakervarer,True,151,172,21
2024-02-04,Oslo Vest,Brød,Bakervarer,True,82,90,8
2024-02-05,Oslo Vest,Brød,Bakervarer,True,97,114,17
2024-02-06,Oslo Vest,Brød,Bakervarer,True,112,132,20
2024-02-07,Oslo Vest,Brød,Bakervarer,True,103,121,18
2024-02-08,Oslo Vest,Brød,Bakervarer,True,110,117,7
2024-02-09,Oslo Vest,Brød,Bakervarer,True,105,126,21
2024-02-10,Oslo Vest,Brød,Bakervarer,True,129,149,20
2024-02-11,Oslo Vest,Brød,Bakervarer,True,95,101,6
2024-02-12,Oslo Vest,Brød,Bakervarer,True,99,118,19
2024-02-13,Oslo Vest,Brød,Bakervarer,True,86,95,9
2024-02-14,Oslo Vest,Brød,Bakervarer,True,117,131,14
2024-02-15,Oslo Vest,Brød,Bakervarer,True,108,117,9
2024-02-16,Oslo Vest,Brød,Bakervarer,True,149,162,13
2024-02-17,Oslo Vest,Brød,Bakervarer,True,132,159,27
2024-02-18,Oslo Vest,Brød,Bakervarer,True,87,96,9
2024-02-19,Oslo Vest,Brød,Bakervarer,True,106,119,13
2024-02-20,Oslo Vest,Brød,Bakervarer,True,116,127,11
2024-02-21,Oslo Vest,Brød,Bakervarer,True,101,122,21
2024-02-22,Oslo Vest,Brød,Bakervarer,True,83,98,15
2024-02-23,Oslo Vest,Brød,Bakervarer,True,115,143,28
2024-02-24,Oslo Vest,Brød,Bakervarer,True,126,152,26
2024-02-25,Oslo Vest,Brød,Bakervarer,True,118,142,24
2024-02-26,Oslo Vest,Brød,Bakervarer,True,122,148,26
2024-02-27,Oslo Vest,Brød,Bakervarer,True,84,94,10
2024-02-28,Oslo Vest,Brød,Bakervarer,True,101,125,24
2024-02-29,Oslo Vest,Brød,Bakervarer,True,87,99,12
2024-03-01,Oslo Vest,Brød,Bakervarer,True,101,115,14
2024-03-02,Oslo Vest,Brød,Bakervarer,True,135,148,13
2024-03-03,Oslo Vest,Brød,Bakervarer,True,98,105,7
2024-03-04,Oslo Vest,Brød,Bakervarer,True,98,116,18
2024-03-05,Oslo Vest,Brød,Bakervarer,True,93,103,10
2024-03-06,Oslo Vest,Brød,Bakervarer,True,99,121,22
2024-03-07,Oslo Vest,Brød,Bakervarer,True,98,121,23
2024-03-08,Oslo Vest,Brød,Bakervarer,True,138,158,20
